,suburb,rooms,type,price,method,sellerg,distance,bedroom2,bathroom,car,landsize,yearbuilt,councilarea,regionname,year,month,day,season
10880,Aberfeldie,4,h,1380000.0,VB,Nelson,7.5,4.0,2.0,2.0,766.0,,Moonee Valley,Western Metropolitan,2017,12,8,Winter
10881,Airport West,3,u,700000.0,VB,Barry,10.4,3.0,2.0,1.0,239.0,,Moonee Valley,Western Metropolitan,2017,12,8,Winter
10882,Airport West,4,t,950000.0,S,Barry,10.4,4.0,2.0,1.0,255.0,,Moonee Valley,Western Metropolitan,2017,12,8,Winter
10883,Albanvale,2,u,415000.0,SP,Biggin,14.0,2.0,1.0,1.0,218.0,,Brimbank,Western Metropolitan,2017,12,8,Winter
10884,Alphington,3,h,1625000.0,VB,Jellis,5.7,3.0,2.0,1.0,300.0,,Darebin,Northern Metropolitan,2017,12,8,Winter
10885,Altona,3,h,1225000.0,S,Barlow,11.0,3.0,1.0,1.0,697.0,1970.0,Hobsons Bay,Western Metropolitan,2017,12,8,Winter
10886,Altona,3,u,660000.0,S,Barlow,11.0,3.0,1.0,2.0,211.0,,Hobsons Bay,Western Metropolitan,2017,12,8,Winter
10887,Altona,3,u,767000.0,SP,Barlow,11.0,3.0,2.0,1.0,305.0,2005.0,Hobsons Bay,Western Metropolitan,2017,12,8,Winter
10888,Altona Meadows,4,h,810000.0,SP,Purplebricks,15.5,4.0,2.0,2.0,749.0,1989.0,Hobsons Bay,Western Metropolitan,2017,12,8,Winter
10889,Armadale,2,h,1480000.0,SP,Jellis,6.3,2.0,1.0,2.0,369.0,1925.0,Stonnington,Southern Metropolitan,2017,12,8,Winter
10890,Armadale,2,u,821000.0,S,hockingstuart,6.3,2.0,2.0,1.0,3093.0,2006.0,Stonnington,Southern Metropolitan,2017,12,8,Winter
10891,Ascot Vale,3,h,1250000.0,VB,Jellis,4.3,3.0,1.0,1.0,327.0,,Moonee Valley,Western Metropolitan,2017,12,8,Winter
10892,Ashburton,4,t,1520000.0,S,Jellis,10.2,4.0,3.0,2.0,267.0,2012.0,Boroondara,Southern Metropolitan,2017,12,8,Winter
10893,Ashburton,3,h,2299500.0,S,Jellis,10.2,3.0,2.0,3.0,634.0,1940.0,Boroondara,Southern Metropolitan,2017,12,8,Winter
10894,Aspendale Gardens,3,h,951000.0,S,Ray,21.5,3.0,2.0,2.0,553.0,,Kingston,South-Eastern Metropolitan,2017,12,8,Winter
10895,Balaclava,2,u,700000.0,SP,Marshall,6.4,2.0,0.0,0.0,0.0,,Port Phillip,Southern Metropolitan,2017,12,8,Winter
10896,Balwyn,2,u,614000.0,S,Noel,7.9,2.0,1.0,1.0,0.0,,Boroondara,Southern Metropolitan,2017,12,8,Winter
10897,Balwyn,4,h,2360000.0,S,Fletchers,7.9,4.0,3.0,2.0,848.0,1926.0,Boroondara,Southern Metropolitan,2017,12,8,Winter
10898,Balwyn,3,h,1750000.0,SP,Marshall,7.9,3.0,3.0,1.0,790.0,,Boroondara,Southern Metropolitan,2017,12,8,Winter
10899,Balwyn North,4,h,1460000.0,VB,hockingstuart,9.7,4.0,2.0,2.0,433.0,1955.0,Boroondara,Southern Metropolitan,2017,12,8,Winter
10900,Balwyn North,3,h,1360000.0,S,Fletchers,9.7,3.0,2.0,2.0,424.0,,Boroondara,Southern Metropolitan,2017,12,8,Winter
10901,Balwyn North,3,h,1739000.0,S,Nelson,9.7,3.0,1.0,2.0,638.0,,Boroondara,Southern Metropolitan,2017,12,8,Winter
10902,Bayswater,3,h,720000.0,S,RW,23.2,3.0,2.0,2.0,255.0,,Knox,Eastern Metropolitan,2017,12,8,Winter
10903,Beaumaris,5,h,1780000.0,S,hockingstuart,17.3,5.0,3.0,2.0,613.0,,Bayside,Southern Metropolitan,2017,12,8,Winter
10904,Beaumaris,4,h,1611000.0,S,Buxton,17.3,4.0,2.0,2.0,650.0,,Bayside,Southern Metropolitan,2017,12,8,Winter
10905,Bellfield,3,h,1006000.0,S,Barry,8.8,3.0,1.0,0.0,758.0,,Banyule,Eastern Metropolitan,2017,12,8,Winter
10906,Bentleigh,4,h,1700000.0,S,Jellis,11.4,4.0,2.0,2.0,673.0,2014.0,Glen Eira,Southern Metropolitan,2017,12,8,Winter
10907,Bentleigh,4,t,1280000.0,S,Buxton,11.4,4.0,3.0,2.0,306.0,2014.0,Glen Eira,Southern Metropolitan,2017,12,8,Winter
10908,Bentleigh,4,t,1750000.0,S,Buxton,11.4,4.0,3.0,2.0,429.0,2013.0,Glen Eira,Southern Metropolitan,2017,12,8,Winter
10909,Bentleigh East,3,h,1175000.0,SP,Gary,13.8,3.0,1.0,2.0,700.0,,Glen Eira,Southern Metropolitan,2017,12,8,Winter
10910,Bentleigh East,3,h,1290000.0,S,Buxton,13.8,3.0,1.0,2.0,537.0,,Glen Eira,Southern Metropolitan,2017,12,8,Winter
10911,Berwick,4,h,683000.0,S,O'Brien,35.2,4.0,2.0,2.0,670.0,,Casey,Eastern Victoria,2017,12,8,Winter
10912,Black Rock,4,h,1730000.0,S,hockingstuart,17.3,4.0,2.0,2.0,675.0,,Bayside,Southern Metropolitan,2017,12,8,Winter
10913,Blackburn,3,h,1100000.0,S,Noel,13.4,3.0,1.0,2.0,492.0,1957.0,Whitehorse,Eastern Metropolitan,2017,12,8,Winter
10914,Blackburn North,4,h,1250000.0,PI,Jellis,13.4,4.0,2.0,2.0,580.0,1965.0,Whitehorse,Eastern Metropolitan,2017,12,8,Winter
10915,Blackburn South,3,h,1246000.0,SA,Fletchers,13.4,3.0,1.0,2.0,702.0,,Whitehorse,Eastern Metropolitan,2017,12,8,Winter
10916,Boronia,4,t,740000.0,PI,Barry,25.0,4.0,2.0,2.0,261.0,,Knox,Eastern Metropolitan,2017,12,8,Winter
10917,Box Hill,3,h,1525000.0,PI,VICProp,10.9,3.0,1.0,1.0,904.0,,Whitehorse,Eastern Metropolitan,2017,12,8,Winter
10918,Box Hill,2,t,730000.0,PI,McGrath,10.9,2.0,2.0,1.0,126.0,2012.0,Whitehorse,Eastern Metropolitan,2017,12,8,Winter
10919,Briar Hill,3,h,830000.0,S,Buckingham,16.1,3.0,1.0,2.0,905.0,1962.0,Banyule,Eastern Metropolitan,2017,12,8,Winter
10920,Brighton,5,h,3000000.0,VB,Buxton,10.5,5.0,3.0,2.0,818.0,,Bayside,Southern Metropolitan,2017,12,8,Winter
10921,Brighton,3,h,1900000.0,VB,RT,10.5,3.0,2.0,1.0,35.0,,Bayside,Southern Metropolitan,2017,12,8,Winter
10922,Brighton,3,u,1296000.0,S,Biggin,10.5,3.0,1.0,2.0,0.0,,Bayside,Southern Metropolitan,2017,12,8,Winter
10923,Brighton,4,h,4050000.0,PI,Buxton,10.5,4.0,4.0,4.0,508.0,2011.0,Bayside,Southern Metropolitan,2017,12,8,Winter
10924,Brighton,4,h,2210000.0,SP,Marshall,10.5,4.0,2.0,1.0,396.0,1908.0,Bayside,Southern Metropolitan,2017,12,8,Winter
10925,Brighton East,4,h,1655000.0,PI,Hodges,10.3,4.0,2.0,4.0,651.0,,Bayside,Southern Metropolitan,2017,12,8,Winter
10926,Brighton East,4,h,2000000.0,S,Nick,10.3,4.0,2.0,2.0,619.0,,Bayside,Southern Metropolitan,2017,12,8,Winter
10927,Brighton East,3,h,2150000.0,S,Buxton,10.3,3.0,1.0,2.0,696.0,,Bayside,Southern Metropolitan,2017,12,8,Winter
10928,Brighton East,3,h,1680000.0,SP,Buxton,10.3,3.0,1.0,2.0,605.0,1920.0,Bayside,Southern Metropolitan,2017,12,8,Winter
10929,Brighton East,2,u,890000.0,S,Hodges,10.3,2.0,1.0,2.0,275.0,1970.0,Bayside,Southern Metropolitan,2017,12,8,Winter
10930,Broadmeadows,3,h,616000.0,S,YPA,14.0,3.0,1.0,1.0,695.0,,Hume,Northern Metropolitan,2017,12,8,Winter
10931,Broadmeadows,3,h,632000.0,S,Ray,14.0,3.0,1.0,4.0,697.0,1960.0,Hume,Northern Metropolitan,2017,12,8,Winter
10932,Brunswick,3,h,1310000.0,S,Nelson,5.2,3.0,1.0,1.0,302.0,1910.0,Moreland,Northern Metropolitan,2017,12,8,Winter
10933,Brunswick East,3,h,1615000.0,S,Nelson,4.0,3.0,1.0,3.0,471.0,,Moreland,Northern Metropolitan,2017,12,8,Winter
10934,Brunswick West,4,h,1500000.0,VB,Jellis,5.2,4.0,2.0,3.0,444.0,1997.0,Moreland,Northern Metropolitan,2017,12,8,Winter
10935,Bulleen,4,h,1751000.0,S,Jellis,10.8,4.0,3.0,4.0,646.0,1998.0,Manningham,Eastern Metropolitan,2017,12,8,Winter
10936,Bulleen,3,h,1200000.0,S,Jellis,10.8,3.0,1.0,3.0,557.0,,Manningham,Eastern Metropolitan,2017,12,8,Winter
10937,Bulleen,4,h,1580000.0,S,Barry,10.8,4.0,2.0,2.0,773.0,,Manningham,Eastern Metropolitan,2017,12,8,Winter
10938,Bullengarook,3,h,535000.0,S,Keatings,45.9,3.0,1.0,0.0,4000.0,,Macedon Ranges,Northern Victoria,2017,12,8,Winter
10939,Bundoora,4,t,685000.0,S,Morrison,12.1,4.0,2.0,1.0,287.0,1990.0,Whittlesea,Northern Metropolitan,2017,12,8,Winter
10940,Bundoora,3,h,685000.0,S,Ray,12.1,3.0,1.0,2.0,557.0,,Whittlesea,Northern Metropolitan,2017,12,8,Winter
10941,Bundoora,4,h,725000.0,S,Barry,12.1,4.0,1.0,2.0,542.0,1980.0,Whittlesea,Northern Metropolitan,2017,12,8,Winter
10942,Bundoora,2,t,505000.0,S,Barry,12.1,2.0,1.0,2.0,90.0,1995.0,Darebin,Northern Metropolitan,2017,12,8,Winter
10943,Bundoora,4,h,1300000.0,S,Barry,12.1,4.0,2.0,2.0,637.0,,Whittlesea,Northern Metropolitan,2017,12,8,Winter
10944,Bundoora,4,h,1253000.0,S,Ray,12.1,4.0,2.0,2.0,760.0,2000.0,Whittlesea,Northern Metropolitan,2017,12,8,Winter
10945,Burwood,3,h,1170000.0,S,McGrath,10.4,3.0,1.0,3.0,590.0,,Whitehorse,Southern Metropolitan,2017,12,8,Winter
10946,Burwood,4,h,1390000.0,SA,Fletchers,10.4,4.0,2.0,1.0,627.0,1950.0,Whitehorse,Southern Metropolitan,2017,12,8,Winter
10947,Burwood,4,h,1471000.0,S,JRW,10.4,4.0,2.0,2.0,797.0,,Whitehorse,Southern Metropolitan,2017,12,8,Winter
10948,Burwood East,2,u,746000.0,SP,Jellis,14.7,2.0,1.0,2.0,239.0,,Whitehorse,Eastern Metropolitan,2017,12,8,Winter
10949,Cairnlea,3,h,560000.0,PI,Bells,14.8,3.0,2.0,1.0,295.0,,Brimbank,Western Metropolitan,2017,12,8,Winter
10950,Camberwell,3,h,1650000.0,SP,Marshall,7.7,3.0,2.0,2.0,456.0,,Boroondara,Southern Metropolitan,2017,12,8,Winter
10951,Camberwell,2,u,881000.0,S,Marshall,7.7,2.0,2.0,1.0,245.0,,Boroondara,Southern Metropolitan,2017,12,8,Winter
10952,Camberwell,5,h,3190000.0,S,Marshall,7.7,5.0,4.0,2.0,788.0,,Boroondara,Southern Metropolitan,2017,12,8,Winter
10953,Canterbury,4,h,2100000.0,S,Noel,8.4,4.0,2.0,4.0,544.0,,Boroondara,Southern Metropolitan,2017,12,8,Winter
10954,Canterbury,4,h,2725000.0,SA,Kay,8.4,4.0,2.0,2.0,650.0,2006.0,Boroondara,Southern Metropolitan,2017,12,8,Winter
10955,Canterbury,4,h,3250000.0,VB,Jellis,8.4,4.0,2.0,3.0,855.0,,Boroondara,Southern Metropolitan,2017,12,8,Winter
10956,Carnegie,3,h,1370000.0,S,Gary,10.1,3.0,1.0,2.0,485.0,,Glen Eira,Southern Metropolitan,2017,12,8,Winter
10957,Caroline Springs,4,h,870000.0,S,Barry,14.8,4.0,2.0,2.0,463.0,2012.0,Melton,Western Metropolitan,2017,12,8,Winter
10958,Carrum,3,u,687500.0,S,Buxton,31.2,3.0,2.0,2.0,216.0,,Kingston,South-Eastern Metropolitan,2017,12,8,Winter
10959,Carrum Downs,3,h,552500.0,S,O'Brien,34.9,3.0,2.0,2.0,779.0,1988.0,Frankston,South-Eastern Metropolitan,2017,12,8,Winter
10960,Caulfield,2,h,1070000.0,S,Gary,8.7,2.0,1.0,0.0,261.0,,Glen Eira,Southern Metropolitan,2017,12,8,Winter
10961,Caulfield North,4,h,1925000.0,PI,Marshall,7.8,4.0,2.0,2.0,494.0,1900.0,Glen Eira,Southern Metropolitan,2017,12,8,Winter
10962,Chadstone,4,h,995000.0,S,Woodards,11.7,4.0,2.0,1.0,402.0,1960.0,Monash,Southern Metropolitan,2017,12,8,Winter
10963,Chadstone,5,h,1310000.0,S,McGrath,11.7,5.0,2.0,2.0,627.0,2000.0,Monash,Southern Metropolitan,2017,12,8,Winter
10964,Cheltenham,3,h,1275000.0,S,O'Brien,17.9,3.0,2.0,2.0,656.0,1960.0,Kingston,Southern Metropolitan,2017,12,8,Winter
10965,Cheltenham,4,h,1200000.0,PI,Barry,17.9,4.0,2.0,4.0,679.0,1960.0,Bayside,Southern Metropolitan,2017,12,8,Winter
10966,Cheltenham,3,h,1095000.0,S,Barry,17.9,3.0,2.0,1.0,637.0,1950.0,Kingston,Southern Metropolitan,2017,12,8,Winter
10967,Chirnside Park,3,h,640000.0,SP,Barry,27.1,3.0,2.0,2.0,945.0,,Yarra Ranges,Eastern Victoria,2017,12,8,Winter
10968,Clarinda,4,h,1241000.0,S,Woodards,17.5,4.0,2.0,2.0,625.0,1950.0,Kingston,South-Eastern Metropolitan,2017,12,8,Winter
10969,Clayton,4,h,1250000.0,SP,Ray,16.7,4.0,1.0,1.0,711.0,1960.0,Monash,South-Eastern Metropolitan,2017,12,8,Winter
10970,Clayton,3,h,729500.0,S,Nelson,16.7,3.0,1.0,1.0,270.0,1970.0,Monash,South-Eastern Metropolitan,2017,12,8,Winter
10971,Clifton Hill,2,h,973000.0,S,Collins,3.6,2.0,1.0,0.0,163.0,,Yarra,Northern Metropolitan,2017,12,8,Winter
10972,Collingwood,2,u,560000.0,S,Jellis,2.0,2.0,1.0,1.0,0.0,1975.0,Yarra,Northern Metropolitan,2017,12,8,Winter
10973,Craigieburn,4,h,565000.0,S,Ray,20.6,4.0,2.0,2.0,482.0,2012.0,Hume,Northern Metropolitan,2017,12,8,Winter
10974,Craigieburn,4,h,615000.0,S,YPA,20.6,4.0,2.0,2.0,756.0,2001.0,Hume,Northern Metropolitan,2017,12,8,Winter
10975,Craigieburn,4,h,548000.0,SP,Stockdale,20.6,4.0,2.0,2.0,400.0,2010.0,Hume,Northern Metropolitan,2017,12,8,Winter
10976,Craigieburn,3,h,716000.0,SP,Stockdale,20.6,3.0,2.0,6.0,1005.0,1995.0,Hume,Northern Metropolitan,2017,12,8,Winter
10977,Craigieburn,4,h,667500.0,S,LJ,20.6,4.0,2.0,2.0,448.0,2014.0,Hume,Northern Metropolitan,2017,12,8,Winter
10978,Cranbourne,3,h,555000.0,S,Ray,34.7,3.0,2.0,2.0,581.0,,Casey,South-Eastern Metropolitan,2017,12,8,Winter
10979,Croydon,3,h,730000.0,SP,Fletchers,23.0,3.0,2.0,2.0,269.0,2007.0,Maroondah,Eastern Metropolitan,2017,12,8,Winter
10980,Croydon,2,h,1080000.0,S,McGrath,23.0,2.0,1.0,1.0,1474.0,,Maroondah,Eastern Metropolitan,2017,12,8,Winter
10981,Croydon,3,h,702500.0,SA,Carter,23.0,3.0,1.0,1.0,864.0,,Maroondah,Eastern Metropolitan,2017,12,8,Winter
10982,Croydon North,2,u,505000.0,S,Max,23.0,2.0,1.0,1.0,297.0,,Maroondah,Eastern Metropolitan,2017,12,8,Winter
10983,Croydon North,3,h,766000.0,S,Jellis,23.0,3.0,2.0,2.0,507.0,1960.0,Maroondah,Eastern Metropolitan,2017,12,8,Winter
10984,Dandenong,2,u,370000.0,S,Stockdale,24.7,2.0,1.0,1.0,135.0,1990.0,Greater Dandenong,South-Eastern Metropolitan,2017,12,8,Winter
10985,Dandenong,2,h,488000.0,SP,O'Brien,24.7,2.0,1.0,1.0,414.0,,Greater Dandenong,South-Eastern Metropolitan,2017,12,8,Winter
10986,Deepdene,4,t,1680000.0,S,Fletchers,7.9,4.0,2.0,1.0,254.0,1995.0,Boroondara,Southern Metropolitan,2017,12,8,Winter
10987,Deer Park,3,h,665000.0,SP,hockingstuart,14.8,3.0,1.0,2.0,693.0,,Brimbank,Western Metropolitan,2017,12,8,Winter
10988,Delahey,3,h,475000.0,S,YPA,18.0,3.0,2.0,2.0,358.0,1990.0,Brimbank,Western Metropolitan,2017,12,8,Winter
10989,Diamond Creek,4,h,898000.0,SP,Mason,21.8,4.0,3.0,2.0,705.0,2012.0,Nillumbik,Northern Victoria,2017,12,8,Winter
10990,Diamond Creek,3,h,815000.0,S,Morrison,21.8,3.0,2.0,3.0,790.0,1980.0,Nillumbik,Northern Victoria,2017,12,8,Winter
10991,Diggers Rest,6,h,615000.0,S,Leading,27.7,6.0,3.0,1.0,850.0,1980.0,Melton,Western Metropolitan,2017,12,8,Winter
10992,Dingley Village,4,h,915000.0,S,Buxton,22.2,4.0,2.0,2.0,649.0,,Kingston,South-Eastern Metropolitan,2017,12,8,Winter
10993,Dingley Village,3,h,736000.0,S,Buxton,22.2,3.0,1.0,1.0,545.0,,Kingston,South-Eastern Metropolitan,2017,12,8,Winter
10994,Doncaster,3,h,1400000.0,PI,Barry,12.4,3.0,3.0,2.0,621.0,,Manningham,Eastern Metropolitan,2017,12,8,Winter
10995,Doncaster,3,u,780000.0,VB,Fletchers,12.4,3.0,1.0,2.0,220.0,,Manningham,Eastern Metropolitan,2017,12,8,Winter
10996,Donvale,5,h,1328000.0,S,Jellis,16.1,5.0,3.0,3.0,785.0,1980.0,Manningham,Eastern Metropolitan,2017,12,8,Winter
10997,East Melbourne,2,u,1300000.0,SP,Caine,1.3,2.0,2.0,1.0,997.0,2001.0,Melbourne,Northern Metropolitan,2017,12,8,Winter
10998,Eltham,3,h,830000.0,VB,Morrison,18.0,3.0,2.0,1.0,817.0,1970.0,Nillumbik,Eastern Metropolitan,2017,12,8,Winter
10999,Eltham,4,h,762000.0,S,Jellis,18.0,4.0,2.0,2.0,573.0,1980.0,Nillumbik,Eastern Metropolitan,2017,12,8,Winter
11000,Eltham,3,h,925000.0,SA,Peter,18.0,3.0,1.0,2.0,1027.0,,Nillumbik,Eastern Metropolitan,2017,12,8,Winter
11001,Eltham North,3,h,900000.0,S,Fletchers,18.0,3.0,2.0,2.0,812.0,1980.0,Nillumbik,Eastern Metropolitan,2017,12,8,Winter
11002,Elwood,1,u,559000.0,S,Chisholm,7.2,1.0,1.0,1.0,0.0,,Port Phillip,Southern Metropolitan,2017,12,8,Winter
11003,Elwood,3,t,1225000.0,SP,Marshall,7.2,3.0,2.0,2.0,0.0,2008.0,Port Phillip,Southern Metropolitan,2017,12,8,Winter
11004,Elwood,4,h,3175000.0,S,Marshall,7.2,4.0,2.0,3.0,558.0,1900.0,Port Phillip,Southern Metropolitan,2017,12,8,Winter
11005,Elwood,2,u,520000.0,S,Biggin,7.2,2.0,1.0,1.0,3256.0,1970.0,Port Phillip,Southern Metropolitan,2017,12,8,Winter
11006,Epping,4,h,550000.0,SP,Barry,19.6,4.0,2.0,2.0,400.0,2011.0,Whittlesea,Northern Metropolitan,2017,12,8,Winter
11007,Epping,3,h,561000.0,S,hockingstuart,19.6,3.0,1.0,0.0,518.0,,Whittlesea,Northern Metropolitan,2017,12,8,Winter
11008,Epping,3,h,556000.0,S,hockingstuart,19.6,3.0,1.0,1.0,525.0,1980.0,Whittlesea,Northern Metropolitan,2017,12,8,Winter
11009,Epping,3,h,441000.0,S,HAR,19.6,3.0,2.0,1.0,210.0,,Whittlesea,Northern Metropolitan,2017,12,8,Winter
11010,Epping,3,h,552000.0,S,Love,19.6,3.0,1.0,2.0,549.0,,Whittlesea,Northern Metropolitan,2017,12,8,Winter
11011,Essendon,4,h,2165000.0,S,Nelson,7.5,4.0,2.0,3.0,951.0,1930.0,Moonee Valley,Western Metropolitan,2017,12,8,Winter
11012,Essendon,2,h,1280000.0,S,Nelson,7.5,2.0,1.0,1.0,512.0,,Moonee Valley,Western Metropolitan,2017,12,8,Winter
11013,Essendon,3,h,1165000.0,S,Barry,7.5,3.0,1.0,1.0,590.0,,Moonee Valley,Western Metropolitan,2017,12,8,Winter
11014,Essendon,5,h,2050000.0,PI,Bullen,7.5,5.0,3.0,3.0,663.0,1930.0,Moonee Valley,Western Metropolitan,2017,12,8,Winter
11015,Essendon,4,h,1500000.0,S,Nelson,7.5,4.0,2.0,2.0,465.0,1940.0,Moonee Valley,Western Metropolitan,2017,12,8,Winter
11016,Fawkner,5,h,900000.0,VB,hockingstuart,13.1,5.0,3.0,4.0,663.0,,Moreland,Northern Metropolitan,2017,12,8,Winter
11017,Fawkner,3,h,700000.0,VB,hockingstuart,13.1,3.0,1.0,4.0,658.0,,Moreland,Northern Metropolitan,2017,12,8,Winter
11018,Fawkner,1,h,515000.0,S,hockingstuart,13.1,1.0,1.0,0.0,173.0,,Moreland,Northern Metropolitan,2017,12,8,Winter
11019,Ferntree Gully,3,h,904000.0,SP,LJ,24.8,3.0,1.0,3.0,1014.0,,Knox,Eastern Metropolitan,2017,12,8,Winter
11020,Fitzroy,3,h,2700000.0,VB,Kay,2.1,3.0,3.0,1.0,433014.0,,Yarra,Northern Metropolitan,2017,12,8,Winter
11021,Fitzroy,3,u,1060000.0,PI,Jellis,2.1,3.0,2.0,2.0,6367.0,,Yarra,Northern Metropolitan,2017,12,8,Winter
11022,Fitzroy,1,u,545000.0,S,Jellis,2.1,1.0,1.0,1.0,1730.0,2011.0,Yarra,Northern Metropolitan,2017,12,8,Winter
11023,Fitzroy,4,h,3200000.0,VB,Nelson,2.1,4.0,4.0,0.0,225.0,1862.0,Yarra,Northern Metropolitan,2017,12,8,Winter
11024,Fitzroy North,3,h,1705000.0,S,Nelson,3.6,3.0,1.0,1.0,139.0,1900.0,Yarra,Northern Metropolitan,2017,12,8,Winter
11025,Fitzroy North,3,u,850250.0,S,Woodards,3.6,3.0,2.0,1.0,6712.0,,Yarra,Northern Metropolitan,2017,12,8,Winter
11026,Flemington,3,h,1220000.0,SP,Nelson,3.4,3.0,1.0,1.0,293.0,1900.0,Moonee Valley,Northern Metropolitan,2017,12,8,Winter
11027,Footscray,2,u,455000.0,SP,Jas,5.1,2.0,1.0,1.0,0.0,2015.0,Maribyrnong,Western Metropolitan,2017,12,8,Winter
11028,Footscray,2,t,575000.0,SA,Nelson,5.1,2.0,2.0,1.0,88.0,2000.0,Maribyrnong,Western Metropolitan,2017,12,8,Winter
11029,Forest Hill,1,h,360000.0,SP,Ray,15.4,1.0,1.0,1.0,76.0,1970.0,Whitehorse,Eastern Metropolitan,2017,12,8,Winter
11030,Frankston,3,h,610000.0,S,O'Brien,38.0,3.0,2.0,1.0,654.0,,Frankston,South-Eastern Metropolitan,2017,12,8,Winter
11031,Frankston South,3,h,850000.0,VB,hockingstuart,38.0,3.0,1.0,1.0,884.0,1968.0,Frankston,South-Eastern Metropolitan,2017,12,8,Winter
11032,Gisborne,3,h,775000.0,S,Raine,45.9,3.0,2.0,4.0,1290.0,1988.0,Macedon Ranges,Northern Victoria,2017,12,8,Winter
11033,Gladstone Park,3,h,629000.0,SP,Barry,12.9,3.0,1.0,2.0,552.0,1980.0,Hume,Western Metropolitan,2017,12,8,Winter
11034,Gladstone Park,3,h,452500.0,S,Barry,12.9,3.0,1.0,0.0,259.0,1970.0,Hume,Western Metropolitan,2017,12,8,Winter
11035,Glen Iris,5,h,3400000.0,S,Marshall,7.3,5.0,3.0,2.0,720.0,1950.0,Boroondara,Southern Metropolitan,2017,12,8,Winter
11036,Glen Iris,1,u,320000.0,VB,Jellis,7.3,1.0,1.0,0.0,0.0,1960.0,Stonnington,Southern Metropolitan,2017,12,8,Winter
11037,Glen Iris,2,u,839000.0,S,Marshall,7.3,2.0,1.0,1.0,97.0,,Boroondara,Southern Metropolitan,2017,12,8,Winter
11038,Glen Iris,3,h,1690000.0,S,Jellis,7.3,3.0,1.0,2.0,625.0,,Boroondara,Southern Metropolitan,2017,12,8,Winter
11039,Glen Iris,4,h,2165000.0,S,Marshall,7.3,4.0,3.0,2.0,409.0,2016.0,Boroondara,Southern Metropolitan,2017,12,8,Winter
11040,Glen Iris,5,h,2215000.0,S,Marshall,7.3,5.0,2.0,2.0,847.0,,Boroondara,Southern Metropolitan,2017,12,8,Winter
11041,Glen Iris,2,u,851000.0,S,Marshall,7.3,2.0,1.0,1.0,100.0,1960.0,Boroondara,Southern Metropolitan,2017,12,8,Winter
11042,Glen Iris,3,h,1910000.0,S,Marshall,7.3,3.0,2.0,1.0,348.0,,Stonnington,Southern Metropolitan,2017,12,8,Winter
11043,Glen Waverley,3,h,1311000.0,S,Harcourts,16.7,3.0,2.0,1.0,853.0,1972.0,Monash,Eastern Metropolitan,2017,12,8,Winter
11044,Glenroy,2,u,565000.0,SP,Nelson,11.2,2.0,1.0,2.0,193.0,1995.0,Moreland,Northern Metropolitan,2017,12,8,Winter
11045,Glenroy,3,h,770000.0,PI,Barry,11.2,3.0,1.0,2.0,604.0,1960.0,Moreland,Northern Metropolitan,2017,12,8,Winter
11046,Glenroy,2,h,1220000.0,S,Stockdale,11.2,2.0,1.0,2.0,829.0,,Moreland,Northern Metropolitan,2017,12,8,Winter
11047,Greensborough,3,h,714000.0,S,Barry,16.1,3.0,1.0,1.0,594.0,1993.0,Nillumbik,Northern Metropolitan,2017,12,8,Winter
11048,Greensborough,3,h,815000.0,S,Nelson,16.1,3.0,2.0,2.0,609.0,1980.0,Banyule,Northern Metropolitan,2017,12,8,Winter
11049,Hampton East,3,h,1345000.0,SA,Buxton,13.8,3.0,1.0,1.0,587.0,1950.0,Bayside,Southern Metropolitan,2017,12,8,Winter
11050,Hawthorn,2,u,630000.0,SP,Caine,5.3,2.0,2.0,2.0,0.0,,Boroondara,Southern Metropolitan,2017,12,8,Winter
11051,Hawthorn,1,u,420000.0,S,hockingstuart,5.3,1.0,1.0,1.0,0.0,2004.0,Boroondara,Southern Metropolitan,2017,12,8,Winter
11052,Hawthorn,2,h,1857000.0,S,Jellis,5.3,2.0,1.0,1.0,230.0,1890.0,Boroondara,Southern Metropolitan,2017,12,8,Winter
11053,Hawthorn,1,u,370000.0,VB,Jellis,5.3,1.0,1.0,1.0,0.0,,Boroondara,Southern Metropolitan,2017,12,8,Winter
11054,Hawthorn,3,h,1500000.0,PI,Jellis,5.3,3.0,3.0,2.0,255.0,1997.0,Boroondara,Southern Metropolitan,2017,12,8,Winter
11055,Hawthorn,3,h,1425000.0,VB,Jellis,5.3,3.0,1.0,1.0,333.0,1930.0,Boroondara,Southern Metropolitan,2017,12,8,Winter
11056,Hawthorn,3,h,1910000.0,S,Jellis,5.3,3.0,2.0,2.0,242.0,1990.0,Boroondara,Southern Metropolitan,2017,12,8,Winter
11057,Hawthorn,3,h,1485000.0,S,Marshall,5.3,3.0,2.0,2.0,0.0,1975.0,Boroondara,Southern Metropolitan,2017,12,8,Winter
11058,Hawthorn East,1,u,505000.0,SP,Noel,6.2,1.0,1.0,1.0,0.0,1960.0,Boroondara,Southern Metropolitan,2017,12,8,Winter
11059,Hawthorn East,2,u,595000.0,S,Jellis,6.2,2.0,1.0,1.0,0.0,,Boroondara,Southern Metropolitan,2017,12,8,Winter
11060,Hawthorn East,1,u,560000.0,VB,Jellis,6.2,1.0,1.0,1.0,803.0,,Boroondara,Southern Metropolitan,2017,12,8,Winter
11061,Hawthorn East,3,h,2825000.0,VB,Jellis,6.2,3.0,1.0,3.0,860.0,,Boroondara,Southern Metropolitan,2017,12,8,Winter
